label,message,message_clean,message_tokens,message_no_stopwords,message_lemmatized,message_final
0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,darren was saying dat if u meeting da ge den we dun meet 4 dinner cos later u leave xy will feel awkward den u meet him 4 lunch lor,"['darren', 'was', 'saying', 'dat', 'if', 'u', 'meeting', 'da', 'ge', 'den', 'we', 'dun', 'meet', '4', 'dinner', 'cos', 'later', 'u', 'leave', 'xy', 'will', 'feel', 'awkward', 'den', 'u', 'meet', 'him', '4', 'lunch', 'lor']","['darren', 'saying', 'dat', 'u', 'meeting', 'da', 'ge', 'den', 'dun', 'meet', '4', 'dinner', 'cos', 'later', 'u', 'leave', 'xy', 'feel', 'awkward', 'den', 'u', 'meet', '4', 'lunch', 'lor']","['darren', 'saying', 'dat', 'u', 'meeting', 'da', 'ge', 'den', 'dun', 'meet', '4', 'dinner', 'co', 'later', 'u', 'leave', 'xy', 'feel', 'awkward', 'den', 'u', 'meet', '4', 'lunch', 'lor']",darren saying dat u meeting da ge den dun meet 4 dinner co later u leave xy feel awkward den u meet 4 lunch lor
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",spook up your mob with a halloween collection of a logo  pic message plus a free eerie tone txt card spook to 8007 zed 08701417012150p per logopic ,"['spook', 'up', 'your', 'mob', 'with', 'a', 'halloween', 'collection', 'of', 'a', 'logo', 'pic', 'message', 'plus', 'a', 'free', 'eerie', 'tone', 'txt', 'card', 'spook', 'to', '8007', 'zed', '08701417012150p', 'per', 'logopic']","['spook', 'mob', 'halloween', 'collection', 'logo', 'pic', 'message', 'plus', 'free', 'eerie', 'tone', 'txt', 'card', 'spook', '8007', 'zed', '08701417012150p', 'per', 'logopic']","['spook', 'mob', 'halloween', 'collection', 'logo', 'pic', 'message', 'plus', 'free', 'eerie', 'tone', 'txt', 'card', 'spook', '8007', 'zed', '08701417012150p', 'per', 'logopic']",spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logopic
0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,i like cheap but i‘m happy to splash out on the wine if it makes you feel better,"['i', 'like', 'cheap', 'but', 'i‘m', 'happy', 'to', 'splash', 'out', 'on', 'the', 'wine', 'if', 'it', 'makes', 'you', 'feel', 'better']","['like', 'cheap', 'i‘m', 'happy', 'splash', 'wine', 'makes', 'feel', 'better']","['like', 'cheap', 'i‘m', 'happy', 'splash', 'wine', 'make', 'feel', 'better']",like cheap i‘m happy splash wine make feel better
0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,shes fine i have had difficulties with her phone it works with mine can you pls send her another friend request,"['shes', 'fine', 'i', 'have', 'had', 'difficulties', 'with', 'her', 'phone', 'it', 'works', 'with', 'mine', 'can', 'you', 'pls', 'send', 'her', 'another', 'friend', 'request']","['shes', 'fine', 'difficulties', 'phone', 'works', 'mine', 'pls', 'send', 'another', 'friend', 'request']","['shes', 'fine', 'difficulty', 'phone', 'work', 'mine', 'pls', 'send', 'another', 'friend', 'request']",shes fine difficulty phone work mine pls send another friend request
0,Ugh my leg hurts. Musta overdid it on mon.,ugh my leg hurts musta overdid it on mon,"['ugh', 'my', 'leg', 'hurts', 'musta', 'overdid', 'it', 'on', 'mon']","['ugh', 'leg', 'hurts', 'musta', 'overdid', 'mon']","['ugh', 'leg', 'hurt', 'musta', 'overdid', 'mon']",ugh leg hurt musta overdid mon
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,call germany for only 1 pence per minute call from a fixed line via access number 0844 861 85 85 no prepayment direct access wwwtelediscountcouk,"['call', 'germany', 'for', 'only', '1', 'pence', 'per', 'minute', 'call', 'from', 'a', 'fixed', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', 'no', 'prepayment', 'direct', 'access', 'wwwtelediscountcouk']","['call', 'germany', '1', 'pence', 'per', 'minute', 'call', 'fixed', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', 'prepayment', 'direct', 'access', 'wwwtelediscountcouk']","['call', 'germany', '1', 'penny', 'per', 'minute', 'call', 'fixed', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', 'prepayment', 'direct', 'access', 'wwwtelediscountcouk']",call germany 1 penny per minute call fixed line via access number 0844 861 85 85 prepayment direct access wwwtelediscountcouk
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",you ve won your 4 costa del sol holiday or £5000 await collection call 09050090044 now toclaim sae tc s pobox334 stockport sk38xh cost£150pm max10mins,"['you', 've', 'won', 'your', '4', 'costa', 'del', 'sol', 'holiday', 'or', '£5000', 'await', 'collection', 'call', '09050090044', 'now', 'toclaim', 'sae', 'tc', 's', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10mins']","['4', 'costa', 'del', 'sol', 'holiday', '£5000', 'await', 'collection', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10mins']","['4', 'costa', 'del', 'sol', 'holiday', '£5000', 'await', 'collection', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10mins']",4 costa del sol holiday £5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh cost£150pm max10mins
0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,wot student discount can u get on books,"['wot', 'student', 'discount', 'can', 'u', 'get', 'on', 'books']","['wot', 'student', 'discount', 'u', 'get', 'books']","['wot', 'student', 'discount', 'u', 'get', 'book']",wot student discount u get book
0,Me fine..absolutly fine,me fineabsolutly fine,"['me', 'fineabsolutly', 'fine']","['fineabsolutly', 'fine']","['fineabsolutly', 'fine']",fineabsolutly fine
0,How come she can get it? Should b quite diff to guess rite...,how come she can get it should b quite diff to guess rite,"['how', 'come', 'she', 'can', 'get', 'it', 'should', 'b', 'quite', 'diff', 'to', 'guess', 'rite']","['come', 'get', 'b', 'quite', 'diff', 'guess', 'rite']","['come', 'get', 'b', 'quite', 'diff', 'guess', 'rite']",come get b quite diff guess rite
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,had your mobile 11mths  update for free to oranges latest colour camera mobiles  unlimited weekend calls call mobile upd8 on freefone 08000839402 or 2stoptxt,"['had', 'your', 'mobile', '11mths', 'update', 'for', 'free', 'to', 'oranges', 'latest', 'colour', 'camera', 'mobiles', 'unlimited', 'weekend', 'calls', 'call', 'mobile', 'upd8', 'on', 'freefone', '08000839402', 'or', '2stoptxt']","['mobile', '11mths', 'update', 'free', 'oranges', 'latest', 'colour', 'camera', 'mobiles', 'unlimited', 'weekend', 'calls', 'call', 'mobile', 'upd8', 'freefone', '08000839402', '2stoptxt']","['mobile', '11mths', 'update', 'free', 'orange', 'latest', 'colour', 'camera', 'mobile', 'unlimited', 'weekend', 'call', 'call', 'mobile', 'upd8', 'freefone', '08000839402', '2stoptxt']",mobile 11mths update free orange latest colour camera mobile unlimited weekend call call mobile upd8 freefone 08000839402 2stoptxt
0,I will reach ur home in  &lt;#&gt;  minutes,i will reach ur home in  ltgt  minutes,"['i', 'will', 'reach', 'ur', 'home', 'in', 'ltgt', 'minutes']","['reach', 'ur', 'home', 'ltgt', 'minutes']","['reach', 'ur', 'home', 'ltgt', 'minute']",reach ur home ltgt minute
0,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",babe im answering you cant you see me  maybe youd better reboot ym  i got the photo  its great ,"['babe', 'im', 'answering', 'you', 'cant', 'you', 'see', 'me', 'maybe', 'youd', 'better', 'reboot', 'ym', 'i', 'got', 'the', 'photo', 'its', 'great']","['babe', 'im', 'answering', 'cant', 'see', 'maybe', 'youd', 'better', 'reboot', 'ym', 'got', 'photo', 'great']","['babe', 'im', 'answering', 'cant', 'see', 'maybe', 'youd', 'better', 'reboot', 'ym', 'got', 'photo', 'great']",babe im answering cant see maybe youd better reboot ym got photo great
0,Hi.what you think about match?,hiwhat you think about match,"['hiwhat', 'you', 'think', 'about', 'match']","['hiwhat', 'think', 'match']","['hiwhat', 'think', 'match']",hiwhat think match
0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",i know you are thinkin malaria but relax children cant handle malaria she would have been worse and its gastroenteritis if she takes enough to replace her loss her temp will reduce and if you give her malaria meds now she will just vomit its a self limiting illness she has which means in a few days it will completely stop,"['i', 'know', 'you', 'are', 'thinkin', 'malaria', 'but', 'relax', 'children', 'cant', 'handle', 'malaria', 'she', 'would', 'have', 'been', 'worse', 'and', 'its', 'gastroenteritis', 'if', 'she', 'takes', 'enough', 'to', 'replace', 'her', 'loss', 'her', 'temp', 'will', 'reduce', 'and', 'if', 'you', 'give', 'her', 'malaria', 'meds', 'now', 'she', 'will', 'just', 'vomit', 'its', 'a', 'self', 'limiting', 'illness', 'she', 'has', 'which', 'means', 'in', 'a', 'few', 'days', 'it', 'will', 'completely', 'stop']","['know', 'thinkin', 'malaria', 'relax', 'children', 'cant', 'handle', 'malaria', 'would', 'worse', 'gastroenteritis', 'takes', 'enough', 'replace', 'loss', 'temp', 'reduce', 'give', 'malaria', 'meds', 'vomit', 'self', 'limiting', 'illness', 'means', 'days', 'completely', 'stop']","['know', 'thinkin', 'malaria', 'relax', 'child', 'cant', 'handle', 'malaria', 'would', 'worse', 'gastroenteritis', 'take', 'enough', 'replace', 'loss', 'temp', 'reduce', 'give', 'malaria', 'med', 'vomit', 'self', 'limiting', 'illness', 'mean', 'day', 'completely', 'stop']",know thinkin malaria relax child cant handle malaria would worse gastroenteritis take enough replace loss temp reduce give malaria med vomit self limiting illness mean day completely stop
0,Dai i downloaded but there is only exe file which i can only run that exe after installing.,dai i downloaded but there is only exe file which i can only run that exe after installing,"['dai', 'i', 'downloaded', 'but', 'there', 'is', 'only', 'exe', 'file', 'which', 'i', 'can', 'only', 'run', 'that', 'exe', 'after', 'installing']","['dai', 'downloaded', 'exe', 'file', 'run', 'exe', 'installing']","['dai', 'downloaded', 'exe', 'file', 'run', 'exe', 'installing']",dai downloaded exe file run exe installing
0,It is only yesterday true true.,it is only yesterday true true,"['it', 'is', 'only', 'yesterday', 'true', 'true']","['yesterday', 'true', 'true']","['yesterday', 'true', 'true']",yesterday true true
0,K.k.how is your business now?,kkhow is your business now,"['kkhow', 'is', 'your', 'business', 'now']","['kkhow', 'business']","['kkhow', 'business']",kkhow business
0,3 pa but not selected.,3 pa but not selected,"['3', 'pa', 'but', 'not', 'selected']","['3', 'pa', 'selected']","['3', 'pa', 'selected']",3 pa selected
1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,natalja 25f is inviting you to be her friend reply yes440 or no440 see her wwwsmsacunat27081980 stop send stop frnd to 62468,"['natalja', '25f', 'is', 'inviting', 'you', 'to', 'be', 'her', 'friend', 'reply', 'yes440', 'or', 'no440', 'see', 'her', 'wwwsmsacunat27081980', 'stop', 'send', 'stop', 'frnd', 'to', '62468']","['natalja', '25f', 'inviting', 'friend', 'reply', 'yes440', 'no440', 'see', 'wwwsmsacunat27081980', 'stop', 'send', 'stop', 'frnd', '62468']","['natalja', '25f', 'inviting', 'friend', 'reply', 'yes440', 'no440', 'see', 'wwwsmsacunat27081980', 'stop', 'send', 'stop', 'frnd', '62468']",natalja 25f inviting friend reply yes440 no440 see wwwsmsacunat27081980 stop send stop frnd 62468
0,I keep ten rs in my shelf:) buy two egg.,i keep ten rs in my shelf buy two egg,"['i', 'keep', 'ten', 'rs', 'in', 'my', 'shelf', 'buy', 'two', 'egg']","['keep', 'ten', 'rs', 'shelf', 'buy', 'two', 'egg']","['keep', 'ten', 'r', 'shelf', 'buy', 'two', 'egg']",keep ten r shelf buy two egg
0,I am late. I will be there at,i am late i will be there at,"['i', 'am', 'late', 'i', 'will', 'be', 'there', 'at']",['late'],['late'],late
0,Well thats nice. Too bad i cant eat it,well thats nice too bad i cant eat it,"['well', 'thats', 'nice', 'too', 'bad', 'i', 'cant', 'eat', 'it']","['well', 'thats', 'nice', 'bad', 'cant', 'eat']","['well', 'thats', 'nice', 'bad', 'cant', 'eat']",well thats nice bad cant eat
0,I accidentally brought em home in the box,i accidentally brought em home in the box,"['i', 'accidentally', 'brought', 'em', 'home', 'in', 'the', 'box']","['accidentally', 'brought', 'em', 'home', 'box']","['accidentally', 'brought', 'em', 'home', 'box']",accidentally brought em home box
0,Pls she needs to dat slowly or she will vomit more.,pls she needs to dat slowly or she will vomit more,"['pls', 'she', 'needs', 'to', 'dat', 'slowly', 'or', 'she', 'will', 'vomit', 'more']","['pls', 'needs', 'dat', 'slowly', 'vomit']","['pls', 'need', 'dat', 'slowly', 'vomit']",pls need dat slowly vomit
0,I have to take exam with in march 3,i have to take exam with in march 3,"['i', 'have', 'to', 'take', 'exam', 'with', 'in', 'march', '3']","['take', 'exam', 'march', '3']","['take', 'exam', 'march', '3']",take exam march 3
0,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",jane babes not goin 2 wrk feel ill after lst nite foned in already cover 4 me chuck,"['jane', 'babes', 'not', 'goin', '2', 'wrk', 'feel', 'ill', 'after', 'lst', 'nite', 'foned', 'in', 'already', 'cover', '4', 'me', 'chuck']","['jane', 'babes', 'goin', '2', 'wrk', 'feel', 'ill', 'lst', 'nite', 'foned', 'already', 'cover', '4', 'chuck']","['jane', 'babe', 'goin', '2', 'wrk', 'feel', 'ill', 'lst', 'nite', 'foned', 'already', 'cover', '4', 'chuck']",jane babe goin 2 wrk feel ill lst nite foned already cover 4 chuck
0,5 nights...We nt staying at port step liao...Too ex,5 nightswe nt staying at port step liaotoo ex,"['5', 'nightswe', 'nt', 'staying', 'at', 'port', 'step', 'liaotoo', 'ex']","['5', 'nightswe', 'nt', 'staying', 'port', 'step', 'liaotoo', 'ex']","['5', 'nightswe', 'nt', 'staying', 'port', 'step', 'liaotoo', 'ex']",5 nightswe nt staying port step liaotoo ex
0,If I die I want u to have all my stuffs.,if i die i want u to have all my stuffs,"['if', 'i', 'die', 'i', 'want', 'u', 'to', 'have', 'all', 'my', 'stuffs']","['die', 'want', 'u', 'stuffs']","['die', 'want', 'u', 'stuff']",die want u stuff
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,oh fuck juswoke up in a bed on a boatin the docks slept wid 25 year old spinout giv u da gossip l8r xxx,"['oh', 'fuck', 'juswoke', 'up', 'in', 'a', 'bed', 'on', 'a', 'boatin', 'the', 'docks', 'slept', 'wid', '25', 'year', 'old', 'spinout', 'giv', 'u', 'da', 'gossip', 'l8r', 'xxx']","['oh', 'fuck', 'juswoke', 'bed', 'boatin', 'docks', 'slept', 'wid', '25', 'year', 'old', 'spinout', 'giv', 'u', 'da', 'gossip', 'l8r', 'xxx']","['oh', 'fuck', 'juswoke', 'bed', 'boatin', 'dock', 'slept', 'wid', '25', 'year', 'old', 'spinout', 'giv', 'u', 'da', 'gossip', 'l8r', 'xxx']",oh fuck juswoke bed boatin dock slept wid 25 year old spinout giv u da gossip l8r xxx
0,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,smile in pleasure smile in pain smile when trouble pours like rain smile when sum1 hurts u smile becoz someone still loves to see u smiling,"['smile', 'in', 'pleasure', 'smile', 'in', 'pain', 'smile', 'when', 'trouble', 'pours', 'like', 'rain', 'smile', 'when', 'sum1', 'hurts', 'u', 'smile', 'becoz', 'someone', 'still', 'loves', 'to', 'see', 'u', 'smiling']","['smile', 'pleasure', 'smile', 'pain', 'smile', 'trouble', 'pours', 'like', 'rain', 'smile', 'sum1', 'hurts', 'u', 'smile', 'becoz', 'someone', 'still', 'loves', 'see', 'u', 'smiling']","['smile', 'pleasure', 'smile', 'pain', 'smile', 'trouble', 'pours', 'like', 'rain', 'smile', 'sum1', 'hurt', 'u', 'smile', 'becoz', 'someone', 'still', 'love', 'see', 'u', 'smiling']",smile pleasure smile pain smile trouble pours like rain smile sum1 hurt u smile becoz someone still love see u smiling
